"","X1","X2","X3","X4","X1.1","X2.1","X3.1","X4.1"
"137",-0.35418886541819,-0.391398692222064,1.00396981292323,NA,-0.35418886541819,-0.391398692222064,1.00396981292323,NA
"138",0.94815507271742,0.94815507271742,NA,NA,0.94815507271742,0.94815507271742,NA,NA
"139",-1.00536083448599,1.17141403354067,-0.856521527270496,NA,-1.00536083448599,1.17141403354067,-0.856521527270496,NA
"140",-0.614657653045312,-0.614657653045312,NA,NA,-0.614657653045312,-0.614657653045312,NA,NA
"141",-1.28443453551505,NA,NA,NA,-1.28443453551505,NA,NA,NA
"142",0.222563450041866,0.222563450041866,NA,NA,0.222563450041866,0.222563450041866,NA,NA
"143",0.166748709836054,0.259773276845741,NA,NA,0.166748709836054,0.259773276845741,NA,NA
"144",2.34352357786272,2.34352357786272,NA,NA,2.34352357786272,2.34352357786272,NA,NA
"145",-0.0751151643891304,-0.521633086035625,0.483032237668988,NA,-0.0751151643891304,-0.521633086035625,0.483032237668988,NA
"146",1.35746316756004,NA,NA,NA,1.35746316756004,NA,NA,NA
"147",-0.112324991193005,-0.856521527270496,NA,NA,-0.112324991193005,-0.856521527270496,NA,NA
"148",-0.540237999437562,-0.540237999437562,NA,NA,-0.540237999437562,-0.540237999437562,NA,NA
"149",-0.000695510781381337,-0.633262566447249,-0.130929904594942,NA,-0.000695510781381337,-0.633262566447249,-0.130929904594942,NA
"150",0.94815507271742,0.94815507271742,NA,NA,0.94815507271742,0.94815507271742,NA,NA
"151",-1.43327384273055,0.799315765501922,-1.73095245716155,NA,-1.43327384273055,0.799315765501922,-1.73095245716155,NA
"152",-0.96815100768212,-0.96815100768212,-0.35418886541819,NA,-0.96815100768212,-0.96815100768212,-0.35418886541819,NA
"153",0.780710852099984,0.0179094026205559,-1.13559522829956,NA,0.780710852099984,0.0179094026205559,-1.13559522829956,NA
"154",0.74350102529611,0.74350102529611,0.576056804678674,NA,0.74350102529611,0.74350102529611,0.576056804678674,NA
"155",0.0737241428263678,-0.726287133456935,-0.447213432427876,NA,0.0737241428263678,-0.726287133456935,-0.447213432427876,NA
"156",0.0179094026205559,0.0179094026205559,0.706291198492235,NA,0.0179094026205559,0.0179094026205559,0.706291198492235,NA
"157",-0.484423259231751,-1.37745910252474,0.110933969630242,NA,-0.484423259231751,-1.37745910252474,0.110933969630242,NA
"158",-0.651867479849186,-0.651867479849186,-0.0565102509871932,NA,-0.651867479849186,-0.651867479849186,-0.0565102509871932,NA
